Criptomoneda,Fecha,Precio
ethereum,2023-08-22 09:00:45.564,2745649.5916174077
ethereum,2023-08-22 09:05:47.703,2746571.5469892193
ethereum,2023-08-22 09:10:03.746,2747059.7396021937
ethereum,2023-08-22 09:15:25.686,2748226.9602944357
ethereum,2023-08-22 09:20:57.099,2748193.9754818454
ethereum,2023-08-22 09:24:53.540,2749281.9754339946
ethereum,2023-08-22 09:30:34.130,2749360.7189043853
tether,2023-08-21 09:40:02.652,1.0002028396161042
tether,2023-08-21 09:45:00.343,1.0002576559572343
tether,2023-08-21 09:50:00.281,0.9999112042509829
tether,2023-08-21 09:55:00.803,1.0003496885648506
tether,2023-08-21 10:00:00.592,0.9997721605424669
tether,2023-08-21 10:05:00.371,0.9995682469193258
tether,2023-08-21 10:10:02.903,0.9999321611467932
tether,2023-08-21 10:15:01.309,1.0011324337353698
tether,2023-08-21 10:20:00.514,1.0028846609654287
tether,2023-08-21 10:25:00.707,1.0032674145806806
tether,2023-08-21 10:30:00.374,1.000443597905231
tether,2023-08-21 10:35:00.336,0.9997757742142013
tether,2023-08-21 10:40:00.451,0.9979090971884635
tether,2023-08-21 10:45:02.633,1.0003982738988808
tether,2023-08-21 10:50:00.643,0.9993480728075349
tether,2023-08-21 10:55:01.890,0.9984950037966183
tether,2023-08-21 11:00:01.750,0.9996234979017561
tether,2023-08-21 11:05:00.324,0.9994584456753854
tether,2023-08-21 11:10:00.372,0.9996939245938832
tether,2023-08-21 11:15:02.363,0.9996902420362179
tether,2023-08-21 11:20:01.057,0.9996251286728476
tether,2023-08-21 11:25:00.586,0.9992442274933107
tether,2023-08-21 11:30:01.262,0.9992166647217227
tether,2023-08-21 11:35:02.078,0.9988976759443922
tether,2023-08-21 11:40:00.632,0.9997468732727331
tether,2023-08-21 11:45:00.350,0.9997760691808981
tether,2023-08-21 11:50:00.311,0.9998677605524394
tether,2023-08-21 11:55:00.471,1.0000843645009454
tether,2023-08-21 12:00:00.493,0.9997499431914589
tether,2023-08-21 12:05:00.297,0.9997291175269811
tether,2023-08-21 12:10:00.279,0.9998413267902587
tether,2023-08-21 12:15:01.927,0.9996296784759081
tether,2023-08-21 12:20:00.922,0.9995357170374948
tether,2023-08-21 12:25:01.353,0.999234290811681
tether,2023-08-21 12:30:00.770,1.0002966942459348
tether,2023-08-21 12:35:00.315,0.9998640536709256
tether,2023-08-21 12:40:01.924,0.999776375333772
tether,2023-08-21 12:45:00.295,0.9996986979499733
tether,2023-08-21 12:50:00.315,0.9997027456744576
tether,2023-08-21 12:55:00.917,0.999524757370762
tether,2023-08-21 13:00:01.053,0.9997936411358193
tether,2023-08-21 13:05:00.294,0.9994588026761456
tether,2023-08-21 13:10:00.396,0.9998798050284078
tether,2023-08-21 13:15:00.362,0.9994922426031057
tether,2023-08-21 13:20:00.370,0.9989825393798434
tether,2023-08-21 13:25:00.325,0.9991865923498926
tether,2023-08-21 13:30:00.612,0.9993160348546918
tether,2023-08-21 13:35:00.370,0.999832286283524
tether,2023-08-21 13:40:00.316,0.9997396141379472
tether,2023-08-21 13:45:00.407,0.9999735440634034
tether,2023-08-21 13:50:00.673,0.999552526880058
tether,2023-08-21 13:55:00.765,1.000298020266486
tether,2023-08-21 14:00:00.970,0.999721124228869
tether,2023-08-21 14:05:01.637,0.9990543907152488
tether,2023-08-21 14:10:00.627,0.9989148380045243
tether,2023-08-21 14:15:04.230,0.9991632662306142
tether,2023-08-21 14:20:00.479,0.9992734099211367
tether,2023-08-21 14:25:00.739,0.9998867951004963
tether,2023-08-21 14:30:00.284,0.9998055422755016
tether,2023-08-21 14:35:00.320,1.0000060491839098
tether,2023-08-21 14:40:00.460,0.999842666539752
tether,2023-08-21 14:45:00.498,0.9984865160640938
tether,2023-08-21 14:50:02.521,0.9989878454221164
tether,2023-08-21 14:55:00.602,0.99863283974502
tether,2023-08-21 15:00:01.637,0.9995913407924307
tether,2023-08-21 15:05:00.274,0.999805603380251
tether,2023-08-21 15:10:00.325,0.9999902173479406
tether,2023-08-21 15:15:01.731,0.999941535886715
tether,2023-08-21 15:20:00.994,0.9998304214142612
tether,2023-08-21 15:25:02.055,0.9999375732613106
tether,2023-08-21 15:30:00.283,1.0004522024055824
tether,2023-08-21 15:35:00.295,1.0003187717848288
tether,2023-08-21 15:40:00.241,0.9997721956958495
tether,2023-08-21 15:45:00.434,0.9998845439009187
tether,2023-08-21 15:50:00.469,0.9996809197694959
tether,2023-08-21 15:55:00.312,0.9995192811494813
tether,2023-08-21 16:00:00.371,0.9995845469323509
tether,2023-08-21 16:05:00.699,0.999932727413987
tether,2023-08-21 16:10:00.342,1.0001931201457264
tether,2023-08-21 16:15:01.075,1.0002884874822144
tether,2023-08-21 16:20:00.306,1.0006795848581223
tether,2023-08-21 16:25:01.062,1.0010972394261715
tether,2023-08-21 16:30:00.469,1.0002967380506769
tether,2023-08-21 16:35:00.310,0.9992094193210751
tether,2023-08-21 16:40:00.360,0.9973648938951328
tether,2023-08-21 16:45:00.399,0.9973533915068171
tether,2023-08-21 16:50:00.543,0.9995956882751109
tether,2023-08-21 16:55:00.686,1.00033349169212
tether,2023-08-21 17:00:01.705,1.0000764657753027
tether,2023-08-21 17:05:01.343,1.000432410231703
tether,2023-08-21 17:10:00.476,1.0004120869079898
tether,2023-08-21 17:15:00.845,1.0001785548085658
tether,2023-08-21 17:20:00.258,1.0008524553988658
tether,2023-08-21 17:25:00.794,0.9999309485167743
tether,2023-08-21 17:30:01.823,0.9996439077812987
tether,2023-08-21 17:35:00.352,0.999635854680708
tether,2023-08-21 17:40:00.358,1.0000007932942878
tether,2023-08-21 17:45:00.747,0.9998682680025937
tether,2023-08-21 17:50:00.449,0.9999987138256985
tether,2023-08-21 17:55:01.193,0.9997478195695765
tether,2023-08-21 18:00:00.296,1.0002110082583853
tether,2023-08-21 18:05:00.392,1.0006622687053826
tether,2023-08-21 18:10:00.262,0.9998463261593085
tether,2023-08-21 18:15:00.327,0.9997409013927804
tether,2023-08-21 18:20:00.359,0.9996080501933602
tether,2023-08-21 18:25:01.634,0.99983393815072
tether,2023-08-21 18:30:00.717,1.0003131834738495
tether,2023-08-21 18:35:00.794,1.0001006768826064
tether,2023-08-21 18:40:00.585,0.9998766296730378
tether,2023-08-21 18:45:00.372,0.9995396213260785
tether,2023-08-21 18:50:00.363,0.999557778396402
tether,2023-08-21 18:55:00.469,0.9998321490594397
tether,2023-08-21 19:00:01.347,0.9999958214429016
tether,2023-08-21 19:05:01.046,0.9999677937491385
tether,2023-08-21 19:10:00.734,0.9996732908008865
tether,2023-08-21 19:15:00.418,0.9998801893470394
tether,2023-08-21 19:20:00.327,0.9997561310829693
tether,2023-08-21 19:25:01.062,1.0003184672654837
tether,2023-08-21 19:30:00.257,0.9996344579639264
tether,2023-08-21 19:35:00.479,0.9998148287477336
tether,2023-08-21 19:40:01.110,1.000034190674051
tether,2023-08-21 19:45:00.357,0.9998026916825061
tether,2023-08-21 19:50:00.297,0.9999588226693813
tether,2023-08-21 19:55:00.386,0.999859041617287
tether,2023-08-21 20:00:00.561,0.9999611947118136
tether,2023-08-21 20:05:00.409,1.0001080227012196
tether,2023-08-21 20:10:00.459,1.0003333551066018
tether,2023-08-21 20:15:00.800,1.0003373476288975
tether,2023-08-21 20:20:00.331,0.9999175485828798
tether,2023-08-21 20:25:02.298,0.9999299646012734
tether,2023-08-21 20:30:01.462,1.0008655348658524
tether,2023-08-21 20:35:00.474,1.0007254729673787
tether,2023-08-21 20:40:00.279,1.0012312615256196
tether,2023-08-21 20:45:00.299,1.000925015130083
tether,2023-08-21 20:50:00.444,0.999828928551374
tether,2023-08-21 20:55:00.333,0.9997184955126338
tether,2023-08-21 21:00:00.949,0.9996976305638833
tether,2023-08-21 21:05:01.029,0.9998068115417255
tether,2023-08-21 21:10:00.309,0.9996656957014489
tether,2023-08-21 21:15:01.201,0.9996461531409183
tether,2023-08-21 21:20:00.761,0.9993264994462729
tether,2023-08-21 21:25:01.259,0.9999139239401006
tether,2023-08-21 21:30:00.293,0.9998314834734603
tether,2023-08-21 21:35:01.081,1.0001143482464048
tether,2023-08-21 21:40:00.387,1.000111875675933
tether,2023-08-21 21:45:00.294,1.0000945620319746
tether,2023-08-21 21:50:01.525,0.9995757400209011
tether,2023-08-21 21:55:02.316,0.9996631061730833
tether,2023-08-21 22:00:00.869,0.9995372494481338
tether,2023-08-21 22:05:00.329,0.9993209210654322
tether,2023-08-21 22:10:00.591,0.9992455576482902
tether,2023-08-21 22:15:00.922,0.9999025223882055
tether,2023-08-21 22:20:00.325,0.9998628871407791
tether,2023-08-21 22:25:00.527,0.9996806320153941
tether,2023-08-21 22:30:00.277,0.999845647376924
tether,2023-08-21 22:35:00.387,0.9996814852708621
tether,2023-08-21 22:40:00.701,0.9994905428000712
tether,2023-08-21 22:45:02.373,0.999571934063182
tether,2023-08-21 22:50:00.844,0.9993252919200883
tether,2023-08-21 22:55:02.182,0.9995696077863633
tether,2023-08-21 23:00:00.416,0.9992302656216978
tether,2023-08-21 23:05:00.302,0.9995417266798698
tether,2023-08-21 23:10:00.596,0.999701487604125
tether,2023-08-21 23:15:01.029,0.9997784488913345
tether,2023-08-21 23:20:00.360,0.9998334049378323
tether,2023-08-21 23:25:00.824,0.9997769458137061
tether,2023-08-21 23:30:00.388,0.9996757379614518
tether,2023-08-21 23:35:00.492,0.9998643737202729
tether,2023-08-21 23:40:00.423,0.9994901132883521
tether,2023-08-21 23:45:00.329,0.9997182952723118
tether,2023-08-21 23:50:00.523,0.9996400123047857
tether,2023-08-21 23:55:01.563,0.9999144744013415
tether,2023-08-22 00:00:02.646,1.0001281828107085
tether,2023-08-22 00:05:01.286,0.9997064795247973
tether,2023-08-22 00:10:01.839,0.9998614169870671
tether,2023-08-22 00:15:00.632,0.9998612431407928
tether,2023-08-22 00:20:02.556,0.9995310701974756
tether,2023-08-22 00:25:01.433,0.9992953102155587
tether,2023-08-22 00:30:00.419,0.9997575947214216
tether,2023-08-22 00:35:00.311,0.9999009155160707
tether,2023-08-22 00:40:00.387,0.9998541036908599
tether,2023-08-22 00:45:00.401,0.9995515122694753
tether,2023-08-22 00:50:00.481,0.9998232965624749
tether,2023-08-22 00:55:00.421,0.9997300453428285
tether,2023-08-22 01:00:03.708,0.9992516883882062
tether,2023-08-22 01:05:00.435,0.9997271983413438
tether,2023-08-22 01:10:00.646,0.9993377978610961
tether,2023-08-22 01:15:00.484,0.9995346780481286
tether,2023-08-22 01:20:00.329,0.9991048418232913
tether,2023-08-22 01:25:00.577,0.9994603008878427
tether,2023-08-22 01:30:00.388,0.9999868994071189
tether,2023-08-22 01:35:00.312,0.9996539040022046
tether,2023-08-22 01:40:00.488,1.000022694797436
tether,2023-08-22 01:45:01.088,1.000018416071596
tether,2023-08-22 01:50:00.260,1.000115751146587
tether,2023-08-22 01:55:01.900,0.9997933526077083
tether,2023-08-22 02:00:01.005,0.9993991990705816
tether,2023-08-22 02:05:01.176,0.9994151375005279
tether,2023-08-22 02:10:00.450,0.9990164708567337
tether,2023-08-22 02:15:00.328,0.999051228519607
tether,2023-08-22 02:20:00.385,0.999628487314025
tether,2023-08-22 02:25:00.377,0.9993992557350024
tether,2023-08-22 02:30:00.347,0.999634693704291
tether,2023-08-22 02:35:00.958,0.999566303760489
tether,2023-08-22 02:40:01.645,0.9997621396007248
tether,2023-08-22 02:45:00.362,0.9994876559715209
tether,2023-08-22 02:50:05.166,0.9992764140222615
tether,2023-08-22 02:55:01.126,0.9996066870743224
tether,2023-08-22 03:00:02.157,0.9994973044359786
tether,2023-08-22 03:05:03.133,0.9998752951231378
tether,2023-08-22 03:10:00.388,0.9998339404229594
tether,2023-08-22 03:15:00.675,0.9997147568637331
tether,2023-08-22 03:20:00.434,0.9992623533657736
tether,2023-08-22 03:25:01.132,1.0000306729429613
tether,2023-08-22 03:30:01.175,0.9997883493734948
tether,2023-08-22 03:35:02.128,0.9995941291492639
tether,2023-08-22 03:40:00.465,0.9996150105579636
tether,2023-08-22 03:45:01.401,0.9995679016806264
tether,2023-08-22 03:50:00.430,0.9995504680659333
tether,2023-08-22 03:55:01.235,0.9992897651278068
tether,2023-08-22 04:00:01.509,0.99926377577832
tether,2023-08-22 04:05:01.090,0.9995773268017635
tether,2023-08-22 04:10:00.623,0.9997033373631011
tether,2023-08-22 04:15:01.377,0.9996097831168254
tether,2023-08-22 04:25:00.684,0.9998788407256598
tether,2023-08-22 04:30:00.862,0.9998310917420367
tether,2023-08-22 04:35:01.490,1.0000786892427702
tether,2023-08-22 04:40:00.424,0.9998355153540265
tether,2023-08-22 04:45:02.164,0.999508377811754
tether,2023-08-22 04:50:00.342,0.9988913332551191
tether,2023-08-22 04:55:00.405,0.9992461670633024
tether,2023-08-22 05:00:00.509,0.9994211569745526
tether,2023-08-22 05:05:01.402,1.0001169295324575
tether,2023-08-22 05:10:01.101,1.000026280361807
tether,2023-08-22 05:15:00.450,0.9998997741802897
tether,2023-08-22 05:20:00.530,0.9998507825115651
tether,2023-08-22 05:25:01.285,1.00006118567552
tether,2023-08-22 05:30:00.751,0.9998866382333758
tether,2023-08-22 05:35:00.863,0.9998626949695145
tether,2023-08-22 05:40:00.955,0.9996799319726118
tether,2023-08-22 05:45:02.514,0.9998102332094495
tether,2023-08-22 05:50:00.606,0.999837124178389
tether,2023-08-22 05:55:01.154,0.9997744243850221
tether,2023-08-22 06:00:00.737,0.999879684836849
tether,2023-08-22 06:05:00.416,0.9996090614801826
tether,2023-08-22 06:10:00.243,0.999612053915103
tether,2023-08-22 06:15:00.403,0.9998186962057968
tether,2023-08-22 06:20:00.392,0.9999267172611278
tether,2023-08-22 06:25:00.320,0.9995968643544189
tether,2023-08-22 06:30:00.942,0.9993338918434088
tether,2023-08-22 06:35:00.346,0.9993376270012205
tether,2023-08-22 06:40:00.263,0.9998035341414006
tether,2023-08-22 06:45:00.312,0.9996102922872654
tether,2023-08-22 06:50:01.883,0.9997016341888338
tether,2023-08-22 06:55:00.294,0.9996916303980902
tether,2023-08-22 07:00:01.484,0.999632201117293
tether,2023-08-22 07:05:00.368,0.9997025985999017
tether,2023-08-22 07:10:00.800,0.9993788834410404
tether,2023-08-22 07:15:00.680,0.9998358561853731
tether,2023-08-22 07:20:00.534,0.9993689641574636
tether,2023-08-22 07:25:00.601,0.9994789255171961
tether,2023-08-22 07:30:00.851,0.9992642878766181
tether,2023-08-22 07:35:01.615,0.999478886418716
tether,2023-08-22 07:40:00.629,0.9990315839952753
tether,2023-08-22 07:45:01.110,0.9997354946341965
tether,2023-08-22 07:50:00.302,0.9995103199890606
tether,2023-08-22 07:55:01.640,0.9992979456497106
tether,2023-08-22 08:00:01.035,0.9994328936554191
tether,2023-08-22 08:05:00.888,1.0007805964793455
tether,2023-08-22 08:10:01.126,1.0004680537018016
tether,2023-08-22 08:15:00.588,1.0004780627992693
tether,2023-08-22 08:20:00.449,1.000349342794093
tether,2023-08-22 08:25:01.133,0.9997766004984371
tether,2023-08-22 08:30:01.366,0.999288600529069
tether,2023-08-22 08:35:00.333,0.9998392603623931
tether,2023-08-22 08:40:01.139,1.000319128638489
tether,2023-08-22 08:45:02.653,0.999578715427694
tether,2023-08-22 08:50:00.325,0.9997536403510394
tether,2023-08-22 08:55:00.296,0.9997810388638193
tether,2023-08-22 09:00:01.253,0.9996446630316913
tether,2023-08-22 09:05:00.331,0.9997792144031122
tether,2023-08-22 09:10:00.274,0.9998906323060646
tether,2023-08-22 09:15:00.364,0.9994719213075357
tether,2023-08-22 09:20:00.293,1.0001551171309928
tether,2023-08-22 09:25:00.760,0.9999571318210152
tether,2023-08-22 09:30:00.303,1.0001988588613282
binancecoin,2023-08-21 09:40:33.319,43554.03395813571
binancecoin,2023-08-21 09:45:13.555,43589.19573472326
binancecoin,2023-08-21 09:50:52.053,43549.05412900638
binancecoin,2023-08-21 09:55:31.271,43552.404204522216
binancecoin,2023-08-21 10:00:50.903,43505.72048879812
binancecoin,2023-08-21 10:05:49.179,43430.929477248304
binancecoin,2023-08-21 10:10:16.174,43383.05799324425
binancecoin,2023-08-21 10:15:26.006,43352.09667573278
binancecoin,2023-08-21 10:21:16.742,43365.90436542531
binancecoin,2023-08-21 10:26:04.476,43380.82318453908
binancecoin,2023-08-21 10:30:01.353,43101.434306153395
binancecoin,2023-08-21 10:35:27.230,43014.79392376299
binancecoin,2023-08-21 10:40:36.666,42982.06833562593
binancecoin,2023-08-21 10:45:45.247,43223.46301724685
binancecoin,2023-08-21 10:50:12.751,43096.46247932219
binancecoin,2023-08-21 10:55:54.177,43138.156638346205
binancecoin,2023-08-21 11:01:14.966,43169.90395612426
binancecoin,2023-08-21 11:05:45.900,43149.06850571252
binancecoin,2023-08-21 11:10:35.074,43209.96534456259
binancecoin,2023-08-21 11:15:44.875,43158.90460929213
binancecoin,2023-08-21 11:20:41.528,43125.088409941774
binancecoin,2023-08-21 11:25:28.369,43108.98248336757
binancecoin,2023-08-21 11:30:53.666,43124.76244954863
binancecoin,2023-08-21 11:35:21.612,43177.95973372014
binancecoin,2023-08-21 11:40:30.158,43124.089159340256
binancecoin,2023-08-21 11:45:16.842,43123.939866536755
binancecoin,2023-08-21 11:50:45.098,43161.964322729866
binancecoin,2023-08-21 11:55:22.954,43236.94365841814
binancecoin,2023-08-21 12:00:51.199,43187.17860430583
binancecoin,2023-08-21 12:05:26.307,43236.50445401115
binancecoin,2023-08-21 12:11:07.326,43211.116480998586
binancecoin,2023-08-21 12:16:12.144,43186.46164326411
binancecoin,2023-08-21 12:20:49.233,43201.38194061783
binancecoin,2023-08-21 12:25:51.806,43257.28224014609
binancecoin,2023-08-21 12:30:53.841,43388.098111891166
binancecoin,2023-08-21 12:35:01.770,43413.61887723197
binancecoin,2023-08-21 12:41:02.750,43384.0171789414
binancecoin,2023-08-21 12:45:41.911,43383.099441052604
binancecoin,2023-08-21 12:51:01.778,43382.00699977479
binancecoin,2023-08-21 12:55:18.758,43416.21397586528
binancecoin,2023-08-21 13:00:58.479,43497.312818130864
binancecoin,2023-08-21 13:04:54.519,43527.886039830475
binancecoin,2023-08-21 13:10:00.126,43472.696755970945
binancecoin,2023-08-21 13:14:58.224,43526.13442442788
binancecoin,2023-08-21 13:21:20.825,43509.31596885544
binancecoin,2023-08-21 13:25:05.150,43491.61670550576
binancecoin,2023-08-21 13:31:05.717,43479.36745621636
binancecoin,2023-08-21 13:35:33.236,43488.534770168866
binancecoin,2023-08-21 13:40:10.706,43540.82095448157
binancecoin,2023-08-21 13:44:57.404,43562.04428436655
binancecoin,2023-08-21 13:50:05.604,43600.40307023398
binancecoin,2023-08-21 13:55:07.175,43548.70075550945
binancecoin,2023-08-21 14:00:25.616,43481.11656931561
binancecoin,2023-08-21 14:05:13.768,43497.42693779624
binancecoin,2023-08-21 14:11:01.178,43506.68720344653
binancecoin,2023-08-21 14:15:53.647,43496.73679229045
binancecoin,2023-08-21 14:20:42.562,43475.923263137694
binancecoin,2023-08-21 14:25:29.958,43512.10504677569
binancecoin,2023-08-21 14:30:48.361,43478.80141985316
binancecoin,2023-08-21 14:35:06.130,43532.495021505056
binancecoin,2023-08-21 14:40:35.949,43560.555607788316
binancecoin,2023-08-21 14:45:13.752,43611.65180034538
binancecoin,2023-08-21 14:50:09.664,43681.720934070276
binancecoin,2023-08-21 14:55:49.548,43649.48189507028
binancecoin,2023-08-21 15:00:17.160,43657.487560168825
binancecoin,2023-08-21 15:05:39.704,43722.96914713235
binancecoin,2023-08-21 15:11:08.827,43694.05491417111
binancecoin,2023-08-21 15:15:48.227,43735.8356776136
binancecoin,2023-08-21 15:20:15.910,43721.31480504031
binancecoin,2023-08-21 15:25:27.608,43683.113589515284
binancecoin,2023-08-21 15:30:04.083,43683.84967430476
binancecoin,2023-08-21 15:35:03.753,43729.51613767754
binancecoin,2023-08-21 15:40:54.945,43703.27041187133
binancecoin,2023-08-21 15:45:27.768,43707.782189848076
binancecoin,2023-08-21 15:50:36.571,43716.909449516366
binancecoin,2023-08-21 15:55:16.505,43716.803317386075
binancecoin,2023-08-21 16:00:34.268,43728.02668312737
binancecoin,2023-08-21 16:05:25.086,43843.538913961165
binancecoin,2023-08-21 16:10:43.568,43817.447247796226
binancecoin,2023-08-21 16:15:52.347,43799.33688787375
binancecoin,2023-08-21 16:20:49.937,43785.56586685752
binancecoin,2023-08-21 16:25:57.923,43767.58201145748
binancecoin,2023-08-21 16:30:14.575,43766.86791643331
binancecoin,2023-08-21 16:35:05.114,43777.09033879829
binancecoin,2023-08-21 16:40:02.309,43738.25626443396
binancecoin,2023-08-21 16:45:42.080,43722.496018890924
binancecoin,2023-08-21 16:50:01.203,43801.85362003285
binancecoin,2023-08-21 16:54:58.317,43794.843685530024
binancecoin,2023-08-21 17:01:21.083,43785.96804654023
binancecoin,2023-08-21 17:05:37.970,43819.867267716865
binancecoin,2023-08-21 17:10:55.182,43903.281983629524
binancecoin,2023-08-21 17:15:00.463,43869.243027996374
binancecoin,2023-08-21 17:20:09.206,43902.44023006625
binancecoin,2023-08-21 17:24:59.700,43818.25766846966
binancecoin,2023-08-21 17:30:06.908,43770.97341523095
binancecoin,2023-08-21 17:34:58.631,43767.37327382275
binancecoin,2023-08-21 17:40:06.080,43753.984913469634
binancecoin,2023-08-21 17:45:04.659,43720.95437138932
binancecoin,2023-08-21 17:50:34.680,43728.77645586957
binancecoin,2023-08-21 17:55:21.707,43706.38084970491
binancecoin,2023-08-21 18:00:19.962,43713.4043824395
binancecoin,2023-08-21 18:05:47.745,43714.935799801424
binancecoin,2023-08-21 18:11:15.706,43693.988385305616
binancecoin,2023-08-21 18:15:54.496,43693.52905611401
binancecoin,2023-08-21 18:21:16.626,43745.788902692344
binancecoin,2023-08-21 18:25:57.203,43758.482129805176
binancecoin,2023-08-21 18:30:50.799,43753.35620522783
binancecoin,2023-08-21 18:35:37.435,43733.10437828615
binancecoin,2023-08-21 18:40:56.266,43694.65836815127
binancecoin,2023-08-21 18:45:35.501,43699.49370340823
binancecoin,2023-08-21 18:51:04.261,43662.45600309084
binancecoin,2023-08-21 18:55:11.602,43631.786703145815
binancecoin,2023-08-21 19:01:14.941,43633.237257024455
binancecoin,2023-08-21 19:05:41.635,43658.56835061586
binancecoin,2023-08-21 19:10:40.700,43614.34691262905
binancecoin,2023-08-21 19:15:38.141,43600.548485877785
binancecoin,2023-08-21 19:20:58.153,43595.963414330465
binancecoin,2023-08-21 19:25:03.309,43610.65886076785
binancecoin,2023-08-21 19:30:54.199,43567.84552225098
binancecoin,2023-08-21 19:35:21.098,43560.64153956292
binancecoin,2023-08-21 19:40:22.249,43598.394071271236
binancecoin,2023-08-21 19:45:18.169,43604.40378250862
binancecoin,2023-08-21 19:51:09.387,43605.76528642609
binancecoin,2023-08-21 19:55:18.698,43577.98424272832
binancecoin,2023-08-21 20:00:42.317,43602.410708983145
binancecoin,2023-08-21 20:05:11.331,43604.697683448
binancecoin,2023-08-21 20:10:20.491,43591.30872952388
binancecoin,2023-08-21 20:15:17.519,43584.03795437307
binancecoin,2023-08-21 20:20:47.201,43583.13222909579
binancecoin,2023-08-21 20:25:25.408,43603.68260063137
binancecoin,2023-08-21 20:30:28.961,43596.53390270206
binancecoin,2023-08-21 20:35:22.733,43621.015245024166
binancecoin,2023-08-21 20:40:11.089,43611.2778786626
binancecoin,2023-08-21 20:45:02.553,43586.0900705652
binancecoin,2023-08-21 20:50:01.350,43538.3309420497
binancecoin,2023-08-21 20:55:11.284,43530.53666534346
binancecoin,2023-08-21 21:00:33.835,43520.52372953915
binancecoin,2023-08-21 21:05:18.938,43532.67054949469
binancecoin,2023-08-21 21:10:06.484,43580.36793191583
binancecoin,2023-08-21 21:14:56.371,43564.33357684156
binancecoin,2023-08-21 21:19:56.285,43559.74608069919
binancecoin,2023-08-21 21:24:55.208,43592.7980713105
binancecoin,2023-08-21 21:30:56.903,43584.3537869279
binancecoin,2023-08-21 21:35:44.671,43560.61757760739
binancecoin,2023-08-21 21:40:52.685,43535.10787146406
binancecoin,2023-08-21 21:44:58.871,43560.62957235764
binancecoin,2023-08-21 21:50:06.124,43510.38498878504
binancecoin,2023-08-21 21:55:04.335,43508.03734499619
binancecoin,2023-08-21 22:00:46.303,43499.51736065164
binancecoin,2023-08-21 22:05:46.826,43486.55237183129
binancecoin,2023-08-21 22:10:02.781,43461.32476954535
binancecoin,2023-08-21 22:15:22.106,43490.71897681632
