Fecha,Precio
2021-09-18 09:12:37.763,48791.574659233054
2021-09-18 10:04:09.778,48701.70759449273
2021-09-18 11:02:34.642,48681.11950688954
2021-09-18 12:04:08.754,48593.85014117169
2021-09-18 13:04:22.025,48450.87234962142
2021-09-18 14:09:02.699,48571.753422922404
2021-09-18 15:02:27.834,48543.345033666934
2021-09-18 16:03:37.428,48424.58277945069
2021-09-18 17:08:22.724,48317.00452318102
2021-09-18 18:02:10.430,48414.70270132994
2021-09-18 19:07:32.959,48373.64100522526
2021-09-18 20:04:31.254,48280.34729196436
2021-09-18 21:00:59.802,48114.61159775073
2021-09-18 22:08:18.765,48034.70677497408
2021-09-18 23:08:52.143,48142.16278965133
2021-09-19 00:05:59.175,48418.44892971004
2021-09-19 01:00:27.295,48028.43570282773
2021-09-19 02:09:23.956,48025.19874500726
2021-09-19 03:04:09.495,48085.97801831565
2021-09-19 04:01:18.643,47956.90472418773
2021-09-19 05:02:54.521,47921.50287983513
2021-09-19 06:00:56.152,47974.37379623774
2021-09-19 07:03:28.642,48129.81506765255
2021-09-19 08:03:29.266,48219.23713146005
2021-09-19 09:01:39.547,48380.60340412168
2021-09-19 10:00:59.768,48258.21509031812
2021-09-19 11:04:56.475,48200.646991502734
2021-09-19 12:06:10.449,47388.309874895494
2021-09-19 13:03:49.388,47376.96886376796
2021-09-19 14:04:42.231,47430.948123427734
2021-09-19 15:03:17.948,47751.939158682806
2021-09-19 16:04:38.489,47833.593821535396
2021-09-19 17:04:44.964,47683.11827778536
2021-09-19 18:06:38.959,47483.26268393623
2021-09-19 19:07:57.046,47763.99044172319
2021-09-19 20:13:03.314,47516.55342262095
2021-09-19 21:07:17.968,47778.3698024845
2021-09-19 22:07:35.778,47588.37204156559
2021-09-19 23:04:12.187,47039.261071813155
2021-09-20 00:03:00.293,47371.03933236471
2021-09-20 01:04:51.979,47164.62497772274
2021-09-20 02:03:58.553,47373.601683727706
2021-09-20 03:00:34.825,46223.082857570065
2021-09-20 04:03:48.403,45619.63428928252
2021-09-20 05:09:59.216,45862.9028484503
2021-09-20 06:13:12.723,45754.59981403329
2021-09-20 07:03:52.993,45761.01796067784
2021-09-20 08:03:47.541,44798.81941920668
2021-09-20 09:02:34.542,45144.655849528106
2021-09-20 10:04:23.026,44892.37139548167
2021-09-20 11:08:31.808,44515.311121179104
2021-09-20 12:11:30.892,43863.779058376305
2021-09-20 13:02:54.450,43569.76615102906
2021-09-20 14:04:10.252,44152.53182361778
2021-09-20 15:04:22.775,43876.60525970275
2021-09-20 16:04:40.793,43813.731566660805
2021-09-20 17:03:55.755,43890.99105289481
2021-09-20 18:03:18.576,44149.225339288496
2021-09-20 19:10:25.831,43460.42630909364
2021-09-20 20:07:10.303,44064.33969737669
2021-09-20 21:01:05.064,43358.7169961264
2021-09-20 22:03:01.442,43637.628044500336
2021-09-20 23:02:50.626,43247.99558379875
2021-09-21 00:03:07.445,43016.73831875625
2021-09-21 01:04:18.938,41815.48971532072
2021-09-21 02:03:32.259,42743.83856933357
2021-09-21 03:04:11.289,43116.811223879726
2021-09-21 04:07:44.592,42834.211041849616
2021-09-21 05:09:35.013,42563.088495784395
