Criptomoneda,Fecha,Precio,Mercado,Volumen,Año,Mes,Mes_Nombre,Día,Día_Semana,Hora
tether,2023-02-27 19:00:00,1.0005816427511893,70918517287.47423,35987227108.10623,2023,2,02 Febrero,27,1 Lunes,19
tether,2023-02-28 19:00:00,0.9985425261696153,70926090372.52197,32718069236.408424,2023,2,02 Febrero,28,2 Martes,19
tether,2023-03-01 19:00:00,0.9998604345550359,71094389016.40314,39912620572.02337,2023,3,03 Marzo,1,3 Miércoles,19
tether,2023-03-02 19:00:00,1.000015658074715,71089143266.10973,34398789164.08141,2023,3,03 Marzo,2,4 Jueves,19
tether,2023-03-03 19:00:00,1.0007491007362905,71194848065.08534,44302959604.19779,2023,3,03 Marzo,3,5 Viernes,19
tether,2023-03-04 19:00:00,1.001415496893049,71520391290.3789,19021734087.469986,2023,3,03 Marzo,4,6 Sábado,19
tether,2023-03-05 19:00:00,1.0001882860833844,71463081677.24242,20651547846.011684,2023,3,03 Marzo,5,7 Domingo,19
tether,2023-03-06 19:00:00,1.0003612473323575,71606102630.76941,27019419679.632496,2023,3,03 Marzo,6,1 Lunes,19
tether,2023-03-07 19:00:00,1.0008495152289711,71688065511.9664,37662456574.672844,2023,3,03 Marzo,7,2 Martes,19
tether,2023-03-08 19:00:00,1.0000153511947683,71860457290.5982,35716759861.88099,2023,3,03 Marzo,8,3 Miércoles,19
tether,2023-03-09 19:00:00,1.001743036848679,71814779749.86282,50624387739.9849,2023,3,03 Marzo,9,4 Jueves,19
tether,2023-03-10 19:00:00,1.0009700442971592,72084236470.97087,66020694287.6996,2023,3,03 Marzo,10,5 Viernes,19
tether,2023-03-11 19:00:00,1.0029250302397972,72265947202.17673,67994848432.13668,2023,3,03 Marzo,11,6 Sábado,19
tether,2023-03-12 19:00:00,1.007302509145363,72386888341.06775,52711790162.64604,2023,3,03 Marzo,12,7 Domingo,19
tether,2023-03-13 19:00:00,1.0036596765164458,73224130980.1188,87780961462.05852,2023,3,03 Marzo,13,1 Lunes,19
tether,2023-03-14 19:00:00,1.003881764774697,73662783701.2793,88711070851.06427,2023,3,03 Marzo,14,2 Martes,19
tether,2023-03-15 19:00:00,1.0065838509569198,74750701091.58803,80989287076.21484,2023,3,03 Marzo,15,3 Miércoles,19
tether,2023-03-16 19:00:00,1.0069881467210517,74845805871.10883,55711184030.5586,2023,3,03 Marzo,16,4 Jueves,19
tether,2023-03-17 19:00:00,1.0,76181018246.9454,46955253597.99999,2023,3,03 Marzo,17,5 Viernes,19
tether,2023-03-18 19:00:00,1.000000000000008,76220833431.4474,43345175884.0,2023,3,03 Marzo,18,6 Sábado,19
tether,2023-03-19 19:00:00,1.0056104594393585,76784764102.20827,52736294701.00001,2023,3,03 Marzo,19,7 Domingo,19
tether,2023-03-20 19:00:00,1.0095940522274818,76852694601.8154,50214824170.0,2023,3,03 Marzo,20,1 Lunes,19
tether,2023-03-21 19:00:00,1.0069317095125425,77348485075.2475,50999818712.0,2023,3,03 Marzo,21,2 Martes,19
tether,2023-03-22 19:00:00,1.007806772921929,77988820276.12372,51748798673.78007,2023,3,03 Marzo,22,3 Miércoles,19
tether,2023-03-23 19:00:00,1.0047654136364954,78372882681.58614,32259255206.060497,2023,3,03 Marzo,23,4 Jueves,19
tether,2023-03-24 19:00:00,1.0019190880784417,79581658858.01941,34121646700.66709,2023,3,03 Marzo,24,5 Viernes,19
tether,2023-03-25 19:00:00,1.0076035228333418,79623139461.57642,24400779907.98165,2023,3,03 Marzo,25,6 Sábado,19
tether,2023-03-26 19:00:00,1.001102557238932,79174842323.5603,23064969258.59126,2023,3,03 Marzo,26,7 Domingo,19
tether,2023-03-27 19:00:00,1.0020172443568969,79555652816.88434,29501041702.53728,2023,3,03 Marzo,27,1 Lunes,19
tether,2023-03-28 19:00:00,1.0010613610598385,79597410585.38544,27646476417.498695,2023,3,03 Marzo,28,2 Martes,19
tether,2023-03-29 19:00:00,1.0006765727836773,79636370260.18375,32482599442.832207,2023,3,03 Marzo,29,3 Miércoles,19
tether,2023-03-30 19:00:00,1.0006736495347306,79708195096.12521,34656392597.79841,2023,3,03 Marzo,30,4 Jueves,19
tether,2023-03-31 19:00:00,1.0008899282242656,79808588133.30806,29874023429.955433,2023,3,03 Marzo,31,5 Viernes,19
tether,2023-04-01 19:00:00,1.0011873383652106,79772056639.103,18039579982.779892,2023,4,04 Abril,1,6 Sábado,19
tether,2023-04-02 19:00:00,1.0020219599650837,79792660516.37926,18937046329.747795,2023,4,04 Abril,2,7 Domingo,19
tether,2023-04-03 19:00:00,1.0002890478121205,79874799190.06126,33846295418.619293,2023,4,04 Abril,3,1 Lunes,19
tether,2023-04-04 19:00:00,1.0011890462779678,80081067435.1964,27307278314.97007,2023,4,04 Abril,4,2 Martes,19
tether,2023-04-05 19:00:00,1.0002644819073356,80140266879.62009,27633691850.591934,2023,4,04 Abril,5,3 Miércoles,19
tether,2023-04-06 19:00:00,1.000621433410576,80188675274.39629,22623151065.65078,2023,4,04 Abril,6,4 Jueves,19
tether,2023-04-07 19:00:00,1.0011058570577147,80268298419.65393,18548285385.588577,2023,4,04 Abril,7,5 Viernes,19
tether,2023-04-08 19:00:00,1.0010214146819667,80306857722.22342,17557605161.695118,2023,4,04 Abril,8,6 Sábado,19
tether,2023-04-09 19:00:00,1.0013587032512785,80310814337.5286,19218489631.17867,2023,4,04 Abril,9,7 Domingo,19
tether,2023-04-10 19:00:00,1.0011665125287472,80390805147.35063,26264825227.789898,2023,4,04 Abril,10,1 Lunes,19
tether,2023-04-11 19:00:00,1.0010535546166355,80526255295.43082,28280855887.545532,2023,4,04 Abril,11,2 Martes,19
tether,2023-04-12 19:00:00,1.0007944670821702,80667591426.44553,30664802859.927193,2023,4,04 Abril,12,3 Miércoles,19
tether,2023-04-13 19:00:00,1.001765945894071,80886569881.39658,28798275094.47395,2023,4,04 Abril,13,4 Jueves,19
tether,2023-04-14 19:00:00,1.001115281273318,80869263894.07669,38652292144.266685,2023,4,04 Abril,14,5 Viernes,19
tether,2023-04-15 19:00:00,1.0006996712002458,80993005658.63786,21813314655.312077,2023,4,04 Abril,15,6 Sábado,19
tether,2023-04-16 19:00:00,1.0008969706648332,80983997260.14981,21180143607.523533,2023,4,04 Abril,16,7 Domingo,19
tether,2023-04-17 19:00:00,1.0015826257626514,81022519469.1722,29680367897.540672,2023,4,04 Abril,17,1 Lunes,19
tether,2023-04-18 19:00:00,1.000532391170918,81124243453.9212,29616720696.275673,2023,4,04 Abril,18,2 Martes,19
tether,2023-04-19 19:00:00,1.0013568483203215,81576461707.21233,40775850572.628296,2023,4,04 Abril,19,3 Miércoles,19
tether,2023-04-20 19:00:00,1.0003809137643753,81432223467.57095,33850631738.252155,2023,4,04 Abril,20,4 Jueves,19
tether,2023-04-21 19:00:00,1.001170706014844,81482240781.84691,32874452175.146168,2023,4,04 Abril,21,5 Viernes,19
tether,2023-04-22 19:00:00,1.0020009378534893,81601259475.5642,18029599677.252316,2023,4,04 Abril,22,6 Sábado,19
tether,2023-04-23 19:00:00,1.00116375783237,81498022564.96622,17557029367.04201,2023,4,04 Abril,23,7 Domingo,19
tether,2023-04-24 19:00:00,1.0007167951427052,81561952839.31276,23174575651.24444,2023,4,04 Abril,24,1 Lunes,19
tether,2023-04-25 19:00:00,1.0014737126187836,81650664075.8101,23815476982.594337,2023,4,04 Abril,25,2 Martes,19
tether,2023-04-26 19:00:00,1.000296836942415,81618274278.07602,42728517018.06984,2023,4,04 Abril,26,3 Miércoles,19
tether,2023-04-27 19:00:00,1.001350899248264,81714368057.79353,34953224145.46865,2023,4,04 Abril,27,4 Jueves,19
tether,2023-04-28 19:00:00,1.0007938359000932,81713940555.01346,25277099047.73672,2023,4,04 Abril,28,5 Viernes,19
tether,2023-04-29 19:00:00,1.000952488788206,81811659037.79712,13491816831.169899,2023,4,04 Abril,29,6 Sábado,19
tether,2023-04-30 19:00:00,1.0013626079294586,81834959453.01086,18862210774.189518,2023,4,04 Abril,30,7 Domingo,19
tether,2023-05-01 19:00:00,1.001332354405031,81873049553.9293,26517216172.218746,2023,5,05 Mayo,1,1 Lunes,19
tether,2023-05-02 19:00:00,1.0013405330723832,81882894005.45645,22845821557.870777,2023,5,05 Mayo,2,2 Martes,19
tether,2023-05-03 19:00:00,1.0003731491865995,81989333426.1504,27599627945.409744,2023,5,05 Mayo,3,3 Miércoles,19
tether,2023-05-04 19:00:00,1.000573586856295,82166156610.54845,10260443407.776764,2023,5,05 Mayo,4,4 Jueves,19
tether,2023-05-05 19:00:00,1.0013408781850142,82151905581.7886,18857165134.186428,2023,5,05 Mayo,5,5 Viernes,19
tether,2023-05-06 19:00:00,1.0017414376831404,82239351555.02676,23546975147.57008,2023,5,05 Mayo,6,6 Sábado,19
tether,2023-05-07 19:00:00,1.0014778730229446,81979806768.98271,14673735668.719307,2023,5,05 Mayo,7,7 Domingo,19
tether,2023-05-08 19:00:00,1.0008933946822607,82444600542.1588,31517422203.536057,2023,5,05 Mayo,8,1 Lunes,19
tether,2023-05-09 19:00:00,0.998773584418374,82501557251.18872,16814773339.949299,2023,5,05 Mayo,9,2 Martes,19
tether,2023-05-10 19:00:00,0.9997730914912693,82565452645.59608,13254326645.678404,2023,5,05 Mayo,10,3 Miércoles,19
tether,2023-05-11 19:00:00,0.9999926442450879,82667039654.89803,24966468466.75595,2023,5,05 Mayo,11,4 Jueves,19
tether,2023-05-12 19:00:00,1.0010597307143012,82799743141.6915,22948485384.837734,2023,5,05 Mayo,12,5 Viernes,19
tether,2023-05-13 19:00:00,1.0007015823514978,83088864855.27592,13610775328.44514,2023,5,05 Mayo,13,6 Sábado,19
tether,2023-05-14 19:00:00,1.0000412226369675,82795486682.09766,12887195724.106913,2023,5,05 Mayo,14,7 Domingo,19
tether,2023-05-15 19:00:00,1.0016350204970128,82803772135.3671,20209244399.28626,2023,5,05 Mayo,15,1 Lunes,19
tether,2023-05-16 19:00:00,1.000153869534579,82847420820.40103,18183872793.428925,2023,5,05 Mayo,16,2 Martes,19
tether,2023-05-17 19:00:00,0.999302334528343,82854296237.72488,15053422109.675333,2023,5,05 Mayo,17,3 Miércoles,19
tether,2023-05-18 19:00:00,0.999370508017546,82877902315.1606,13318816749.052858,2023,5,05 Mayo,18,4 Jueves,19
tether,2023-05-19 19:00:00,1.000565722157502,82912724184.7996,8386664936.126447,2023,5,05 Mayo,19,5 Viernes,19
tether,2023-05-20 19:00:00,1.0001177881758423,82935921774.5457,6894277527.257222,2023,5,05 Mayo,20,6 Sábado,19
tether,2023-05-21 19:00:00,1.0003978793452966,82951150480.0993,11892096121.553825,2023,5,05 Mayo,21,7 Domingo,19
tether,2023-05-22 19:00:00,1.0001901853873807,82986871465.61473,11515676906.842184,2023,5,05 Mayo,22,1 Lunes,19
tether,2023-05-23 19:00:00,1.0000759933014864,83010344061.6914,16157719373.315718,2023,5,05 Mayo,23,2 Martes,19
tether,2023-05-24 19:00:00,0.9996633161334962,83087445100.9739,21879143806.39798,2023,5,05 Mayo,24,3 Miércoles,19
tether,2023-05-25 19:00:00,0.9998546264977252,83050428815.98918,20626803742.31419,2023,5,05 Mayo,25,4 Jueves,19
tether,2023-05-26 19:00:00,1.0006694844916575,83125090385.81488,10843817553.492998,2023,5,05 Mayo,26,5 Viernes,19
tether,2023-05-27 19:00:00,1.0001474591967683,83115259981.77856,12993634045.74157,2023,5,05 Mayo,27,6 Sábado,19
tether,2023-05-28 19:00:00,1.0002155757169435,83238961008.24347,16818048302.619102,2023,5,05 Mayo,28,7 Domingo,19
tether,2023-05-29 19:00:00,1.0004538437650705,83179557093.94339,20805714567.75866,2023,5,05 Mayo,29,1 Lunes,19
tether,2023-05-30 19:00:00,1.0002768822343326,83178632658.51576,18100413202.709904,2023,5,05 Mayo,30,2 Martes,19
tether,2023-05-31 19:00:00,1.000403806707414,83259425002.24538,20382863080.558514,2023,5,05 Mayo,31,3 Miércoles,19
tether,2023-06-01 19:00:00,1.0002824103469976,83245325860.45761,11938083548.876156,2023,6,06 Junio,1,4 Jueves,19
tether,2023-06-02 19:00:00,1.0003765714505408,83185392884.92227,14132729009.724371,2023,6,06 Junio,2,5 Viernes,19
tether,2023-06-03 19:00:00,1.0003733188731239,83181185644.95522,12505685639.732773,2023,6,06 Junio,3,6 Sábado,19
tether,2023-06-04 19:00:00,1.0024604902656848,83202873665.42276,12091623951.906898,2023,6,06 Junio,4,7 Domingo,19
tether,2023-06-05 19:00:00,1.0014599108165811,83214677269.12456,20606961636.880287,2023,6,06 Junio,5,1 Lunes,19
tether,2023-06-06 19:00:00,1.0004545640825404,83215224249.20848,28583258275.355717,2023,6,06 Junio,6,2 Martes,19
tether,2023-06-07 19:00:00,0.9998485018624065,83294694375.8993,26966533466.848427,2023,6,06 Junio,7,3 Miércoles,19
tether,2023-06-08 19:00:00,0.9998031712508338,83314341457.23004,16157443170.739286,2023,6,06 Junio,8,4 Jueves,19
tether,2023-06-09 19:00:00,0.9999353667268374,83340103621.55147,10133131764.691437,2023,6,06 Junio,9,5 Viernes,19
tether,2023-06-10 19:00:00,1.0005425670886527,83392178490.08475,30912006845.126934,2023,6,06 Junio,10,6 Sábado,19
tether,2023-06-11 19:00:00,1.0005488381681502,83421999682.59865,15722496984.665714,2023,6,06 Junio,11,7 Domingo,19
tether,2023-06-12 19:00:00,1.0003618518946387,83412876219.14725,19555473232.616512,2023,6,06 Junio,12,1 Lunes,19
tether,2023-06-13 19:00:00,0.9989999030777137,83477452867.17456,17999665062.59847,2023,6,06 Junio,13,2 Martes,19
tether,2023-06-14 19:00:00,0.9990575435310662,83520295613.2809,14333003063.97966,2023,6,06 Junio,14,3 Miércoles,19
tether,2023-06-15 19:00:00,0.999088388977999,83531769676.53441,19100399151.19726,2023,6,06 Junio,15,4 Jueves,19
tether,2023-06-16 19:00:00,0.9993655187980076,83512114862.29964,20825513615.74261,2023,6,06 Junio,16,5 Viernes,19
tether,2023-06-17 19:00:00,0.9989070475232625,83510630760.90634,12921626224.316065,2023,6,06 Junio,17,6 Sábado,19
tether,2023-06-18 19:00:00,0.9996073859739449,83130615716.81691,12287433243.243479,2023,6,06 Junio,18,7 Domingo,19
tether,2023-06-19 19:00:00,1.0001187662344246,83176269486.24306,12696832719.279644,2023,6,06 Junio,19,1 Lunes,19
tether,2023-06-20 19:00:00,0.999060525973033,83135121982.19963,20880943880.76952,2023,6,06 Junio,20,2 Martes,19
tether,2023-06-21 19:00:00,1.0008414807989598,83170086674.34586,37604348904.13151,2023,6,06 Junio,21,3 Miércoles,19
tether,2023-06-22 19:00:00,1.0008559696469361,83172721039.26547,13604556265.466303,2023,6,06 Junio,22,4 Jueves,19
tether,2023-06-23 19:00:00,1.000698926146333,83349230026.90846,27490690982.21527,2023,6,06 Junio,23,5 Viernes,19
tether,2023-06-24 19:00:00,1.0008726730273607,83310443944.22711,13928337335.107206,2023,6,06 Junio,24,6 Sábado,19
tether,2023-06-25 19:00:00,0.9996999119797204,83241756372.50633,14651066137.016628,2023,6,06 Junio,25,7 Domingo,19
tether,2023-06-26 19:00:00,1.0002500919938884,83129801763.55685,22557703195.955856,2023,6,06 Junio,26,1 Lunes,19
tether,2023-06-27 19:00:00,0.9998202078282138,83283881739.39743,20500258844.818214,2023,6,06 Junio,27,2 Martes,19
tether,2023-06-28 19:00:00,0.9994506236050122,83317728409.27911,17418987220.982967,2023,6,06 Junio,28,3 Miércoles,19
tether,2023-06-29 19:00:00,1.0003833216265783,83395956301.867,16112541256.837347,2023,6,06 Junio,29,4 Jueves,19
tether,2023-06-30 19:00:00,0.9995964530617081,83284621552.31244,40611671688.7483,2023,6,06 Junio,30,5 Viernes,19
tether,2023-07-01 19:00:00,1.0001834506123823,83335613301.6225,9513166274.446636,2023,7,07 Julio,1,6 Sábado,19
tether,2023-07-02 19:00:00,0.9990191267051235,83275413162.65305,9641964189.840517,2023,7,07 Julio,2,7 Domingo,19
tether,2023-07-03 19:00:00,0.999795592054086,83340559709.13902,23818500312.616814,2023,7,07 Julio,3,1 Lunes,19
tether,2023-07-04 19:00:00,0.9999385227397539,83379982352.33514,16421946137.034252,2023,7,07 Julio,4,2 Martes,19
tether,2023-07-05 19:00:00,0.9992324189691514,83318318450.32018,15763916837.270567,2023,7,07 Julio,5,3 Miércoles,19
tether,2023-07-06 19:00:00,0.9999991428847104,83485321161.53781,29431199350.180206,2023,7,07 Julio,6,4 Jueves,19
tether,2023-07-07 19:00:00,1.0001222567391679,83361580540.12299,11580264459.262157,2023,7,07 Julio,7,5 Viernes,19
tether,2023-07-08 19:00:00,1.0002422863538163,83400094970.38133,12430990317.222069,2023,7,07 Julio,8,6 Sábado,19
tether,2023-07-09 19:00:00,0.9998358275612065,83401941911.69394,9027084566.994236,2023,7,07 Julio,9,7 Domingo,19
tether,2023-07-10 19:00:00,1.0000960808426629,83357075149.29001,18933578946.95063,2023,7,07 Julio,10,1 Lunes,19
tether,2023-07-11 19:00:00,1.000126277483578,83401280506.39957,16799272349.371576,2023,7,07 Julio,11,2 Martes,19
tether,2023-07-12 19:00:00,1.0005074515751453,83403277912.52115,17906318480.993587,2023,7,07 Julio,12,3 Miércoles,19
tether,2023-07-13 19:00:00,1.0003916021641654,83325381227.48358,41189381561.33435,2023,7,07 Julio,13,4 Jueves,19
tether,2023-07-14 19:00:00,1.0007066392877917,83642019367.73041,38115912805.16676,2023,7,07 Julio,14,5 Viernes,19
tether,2023-07-15 19:00:00,1.0006530884475466,83663934660.37202,14687396233.684244,2023,7,07 Julio,15,6 Sábado,19
tether,2023-07-16 19:00:00,1.0005482868732642,83509799726.48723,10365851133.897045,2023,7,07 Julio,16,7 Domingo,19
tether,2023-07-17 19:00:00,0.9998071871420023,83743480630.29497,9569142031.318148,2023,7,07 Julio,17,1 Lunes,19
tether,2023-07-18 19:00:00,1.0004809519836453,83790732854.88849,20811143044.811424,2023,7,07 Julio,18,2 Martes,19
tether,2023-07-19 19:00:00,1.0002928762456451,83734085145.09355,18728809603.79993,2023,7,07 Julio,19,3 Miércoles,19
tether,2023-07-20 19:00:00,1.0001992653281024,83839342615.98102,22829568120.206112,2023,7,07 Julio,20,4 Jueves,19
tether,2023-07-21 19:00:00,1.000050382290215,83784332315.95091,19003075543.919186,2023,7,07 Julio,21,5 Viernes,19
tether,2023-07-22 19:00:00,0.9997490526422014,83804674505.69337,9669080041.186516,2023,7,07 Julio,22,6 Sábado,19
tether,2023-07-23 19:00:00,0.999898413750001,83755687819.48451,13086306837.397448,2023,7,07 Julio,23,7 Domingo,19
tether,2023-07-24 19:00:00,1.0000973295833209,83792795551.98889,23022131554.691906,2023,7,07 Julio,24,1 Lunes,19
tether,2023-07-25 19:00:00,0.9996062705921892,83790318776.21411,12105247897.253216,2023,7,07 Julio,25,2 Martes,19
tether,2023-07-26 19:00:00,1.0008326044089932,83895071911.8851,10714717923.692095,2023,7,07 Julio,26,3 Miércoles,19
tether,2023-07-27 19:00:00,0.999739572533881,83781752304.07178,13900641436.011621,2023,7,07 Julio,27,4 Jueves,19
tether,2023-07-28 19:00:00,0.9999453849555628,83827866970.28653,11602381889.644108,2023,7,07 Julio,28,5 Viernes,19
tether,2023-07-29 19:00:00,0.9999745347844408,83822465176.84192,7077454568.378146,2023,7,07 Julio,29,6 Sábado,19
tether,2023-07-30 19:00:00,1.0002378457856913,83823744370.67871,13108022081.57921,2023,7,07 Julio,30,7 Domingo,19
tether,2023-07-31 19:00:00,0.999866830556736,83791388839.53244,13098215453.817194,2023,7,07 Julio,31,1 Lunes,19
tether,2023-08-01 19:00:00,0.9999415960949525,83816313473.61049,25377039033.12224,2023,8,08 Agosto,1,2 Martes,19
tether,2023-08-02 19:00:00,0.999241912887552,83888527906.0555,23643854095.0633,2023,8,08 Agosto,2,3 Miércoles,19
tether,2023-08-03 19:00:00,0.9986798538079775,83841060938.9211,17894208326.919086,2023,8,08 Agosto,3,4 Jueves,19
tether,2023-08-04 19:00:00,0.9989124954709581,83719693334.73195,11293689345.822758,2023,8,08 Agosto,4,5 Viernes,19
tether,2023-08-05 19:00:00,0.9989869260138814,83816979241.18967,8632620439.423523,2023,8,08 Agosto,5,6 Sábado,19
tether,2023-08-06 19:00:00,0.9983198416783463,83751692193.03862,11345706293.528992,2023,8,08 Agosto,6,7 Domingo,19
tether,2023-08-07 19:00:00,0.9988731533009275,83464564710.04935,22713171469.689056,2023,8,08 Agosto,7,1 Lunes,19
tether,2023-08-08 19:00:00,0.9999454982095487,83534670798.40623,25194087093.52214,2023,8,08 Agosto,8,2 Martes,19
tether,2023-08-09 19:00:00,0.9997120082401099,83496944483.02469,18767301829.031578,2023,8,08 Agosto,9,3 Miércoles,19
tether,2023-08-10 19:00:00,0.9988989814309317,83445632345.53148,10890096033.917694,2023,8,08 Agosto,10,4 Jueves,19
tether,2023-08-11 19:00:00,0.9989379212012733,83313809612.89717,8184751224.058282,2023,8,08 Agosto,11,5 Viernes,19
tether,2023-08-12 19:00:00,0.9993771983831886,83355420569.70955,9189020281.947243,2023,8,08 Agosto,12,6 Sábado,19
tether,2023-08-13 19:00:00,0.9993836393270443,83303287526.81169,9254138040.705431,2023,8,08 Agosto,13,7 Domingo,19
tether,2023-08-14 19:00:00,0.998712649259746,83323482665.83325,12792365654.7868,2023,8,08 Agosto,14,1 Lunes,19
tether,2023-08-15 19:00:00,0.9988934302939576,83089141821.30199,18746693270.259033,2023,8,08 Agosto,15,2 Martes,19
tether,2023-08-16 19:00:00,0.9997501195088656,83061154615.96309,23160234770.298016,2023,8,08 Agosto,16,3 Miércoles,19
tether,2023-08-17 19:00:00,0.9961744307155989,82404783281.48492,39019292538.43321,2023,8,08 Agosto,17,4 Jueves,19
tether,2023-08-18 19:00:00,0.999380820968805,82846348503.31053,28473299901.716236,2023,8,08 Agosto,18,5 Viernes,19
tether,2023-08-19 19:00:00,1.0002432374147268,82827386555.77365,9788598090.786137,2023,8,08 Agosto,19,6 Sábado,19
tether,2023-08-20 19:00:00,0.9992078411720594,82764346526.22603,12729509298.406403,2023,8,08 Agosto,20,7 Domingo,19
tether,2023-08-21 19:00:00,0.9998321490594397,82809847575.73654,19777521452.342297,2023,8,08 Agosto,21,1 Lunes,19
tether,2023-08-22 19:00:00,1.0001995267368031,82886695209.7922,20941760926.608154,2023,8,08 Agosto,22,2 Martes,19
tether,2023-08-23 19:00:00,1.0010082521520007,82864808775.04936,16397242853.939163,2023,8,08 Agosto,23,3 Miércoles,19
binancecoin,2018-08-25 19:00:00,10.116143326212258,991833847.4279206,19246894.430856183,2018,8,08 Agosto,25,6 Sábado,19
binancecoin,2018-08-26 19:00:00,10.220698245126185,1002050441.7720734,21736940.26337487,2018,8,08 Agosto,26,7 Domingo,19
binancecoin,2018-08-27 19:00:00,11.217136212566011,1098483033.6596274,44089488.690934196,2018,8,08 Agosto,27,1 Lunes,19
binancecoin,2018-08-28 19:00:00,11.468079442555544,1125039165.843925,41283575.48001553,2018,8,08 Agosto,28,2 Martes,19
binancecoin,2018-08-29 19:00:00,11.16314515297195,1094104885.3614154,31013818.550187394,2018,8,08 Agosto,29,3 Miércoles,19
binancecoin,2018-08-30 19:00:00,10.751839300850738,1054126747.2592542,21800283.91221422,2018,8,08 Agosto,30,4 Jueves,19
binancecoin,2018-08-31 19:00:00,10.995130466994258,1078009887.4470913,24038876.9935062,2018,8,08 Agosto,31,5 Viernes,19
binancecoin,2018-09-01 19:00:00,11.41492430279447,1119133728.7589676,29377789.487293564,2018,9,09 Septiembre,1,6 Sábado,19
binancecoin,2018-09-02 19:00:00,11.283285001825329,1103821007.667432,21092376.2948701,2018,9,09 Septiembre,2,7 Domingo,19
binancecoin,2018-09-03 19:00:00,11.26149069224438,1104480872.4186785,20047824.684722994,2018,9,09 Septiembre,3,1 Lunes,19
binancecoin,2018-09-04 19:00:00,11.353571839312153,1113127809.777241,20353155.74760469,2018,9,09 Septiembre,4,2 Martes,19
binancecoin,2018-09-05 19:00:00,10.118066180650223,989951404.5685347,27847012.56149943,2018,9,09 Septiembre,5,3 Miércoles,19
binancecoin,2018-09-06 19:00:00,10.255965932194913,1006803552.134676,25161525.593694594,2018,9,09 Septiembre,6,4 Jueves,19
binancecoin,2018-09-07 19:00:00,9.972013784009796,977698540.9033676,18533999.781575136,2018,9,09 Septiembre,7,5 Viernes,19
binancecoin,2018-09-08 19:00:00,9.468553219298933,928309173.0905268,19639636.15074677,2018,9,09 Septiembre,8,6 Sábado,19
binancecoin,2018-09-09 19:00:00,9.503090271459822,931723647.3854008,14840544.845403725,2018,9,09 Septiembre,9,7 Domingo,19
binancecoin,2018-09-10 19:00:00,9.511179737687863,930452971.8574051,13934169.580504464,2018,9,09 Septiembre,10,1 Lunes,19
binancecoin,2018-09-11 19:00:00,9.348234582618947,916422641.7075167,21380693.61342372,2018,9,09 Septiembre,11,2 Martes,19
binancecoin,2018-09-12 19:00:00,9.202946938855716,879018553.6451101,22734153.712239053,2018,9,09 Septiembre,12,3 Miércoles,19
binancecoin,2018-09-13 19:00:00,9.613665899334356,918746987.4244486,26269982.667558763,2018,9,09 Septiembre,13,4 Jueves,19
binancecoin,2018-09-14 19:00:00,9.922363176511755,948229137.4680252,27479448.512823038,2018,9,09 Septiembre,14,5 Viernes,19
binancecoin,2018-09-15 19:00:00,10.112879272907959,965043148.9390482,29326748.4362028,2018,9,09 Septiembre,15,6 Sábado,19
binancecoin,2018-09-16 19:00:00,9.936509386210409,949061082.3781854,22681196.07350683,2018,9,09 Septiembre,16,7 Domingo,19
binancecoin,2018-09-17 19:00:00,9.366957077821223,894716967.8963991,22485356.719266515,2018,9,09 Septiembre,17,1 Lunes,19
binancecoin,2018-09-18 19:00:00,9.547476047037549,912577463.4329294,24273542.414302148,2018,9,09 Septiembre,18,2 Martes,19
binancecoin,2018-09-19 19:00:00,9.609423514553269,917696686.2427154,25292364.05885539,2018,9,09 Septiembre,19,3 Miércoles,19
binancecoin,2018-09-20 19:00:00,10.053751088997585,960259133.2250421,28762647.118524034,2018,9,09 Septiembre,20,4 Jueves,19
binancecoin,2018-09-21 19:00:00,10.44713469781386,997832194.2530056,32382257.28774937,2018,9,09 Septiembre,21,5 Viernes,19
binancecoin,2018-09-22 19:00:00,10.316899615238905,985393112.9188972,20101459.323005874,2018,9,09 Septiembre,22,6 Sábado,19
binancecoin,2018-09-23 19:00:00,10.309682096098657,1488079900.899756,22670196.30052995,2018,9,09 Septiembre,23,7 Domingo,19
binancecoin,2018-09-24 19:00:00,10.04037692139452,1450237751.6537666,19289806.5341558,2018,9,09 Septiembre,24,1 Lunes,19
binancecoin,2018-09-25 19:00:00,9.790952200751304,1411896130.944883,17972383.461828545,2018,9,09 Septiembre,25,2 Martes,19
binancecoin,2018-09-26 19:00:00,9.744685923910664,1407777728.6870413,17926528.029457357,2018,9,09 Septiembre,26,3 Miércoles,19
binancecoin,2018-09-27 19:00:00,10.05583929347182,1452352372.6016557,28072584.63510299,2018,9,09 Septiembre,27,4 Jueves,19
binancecoin,2018-09-28 19:00:00,9.971699205104866,1440706057.7683766,24743292.527872626,2018,9,09 Septiembre,28,5 Viernes,19
binancecoin,2018-09-29 19:00:00,9.968252402103499,1440392829.020447,31593173.318399135,2018,9,09 Septiembre,29,6 Sábado,19
binancecoin,2018-09-30 19:00:00,10.01289672664453,1446314353.4252834,22991399.075537898,2018,9,09 Septiembre,30,7 Domingo,19
binancecoin,2018-10-01 19:00:00,9.960803048880349,1439680403.2376113,21256339.952742774,2018,10,20 Octubre,1,1 Lunes,19
binancecoin,2018-10-02 19:00:00,10.339757754225667,1493274838.0802064,36332455.628000565,2018,10,20 Octubre,2,2 Martes,19
binancecoin,2018-10-03 19:00:00,10.283051458006351,1483326566.4389458,37700291.34917717,2018,10,20 Octubre,3,3 Miércoles,19
